0.699985,5.40103e-05,0.748984
0.200024,-0.699924,1.34905
0.19995,-0.600017,1.34892
0.199917,-0.49995,1.34899
0.199945,-0.200023,1.24902
0.200011,-0.299942,1.24901
0.200048,-0.40004,1.24896
0.199946,-0.500051,1.24897
0.200051,-0.600047,1.249
0.200059,-0.699972,1.24907
0.199923,-0.799994,1.24898
0.200012,-0.899996,1.14893
0.199918,-0.800018,1.14905
0.200075,-0.699952,1.14903
0.199963,-0.600071,1.14898
0.199954,-0.500032,1.14894
0.199951,-0.500045,1.04894
0.20006,-0.599958,1.04905
0.199983,-0.69994,1.04905
0.199959,-0.799935,1.04903
0.200038,-0.900068,1.04901
0.200026,-0.899955,0.948927
0.200042,-0.800005,0.94906
0.199942,-0.700022,0.949055
0.199903,-0.600003,0.949013
0.199955,-0.600037,0.849021
0.200025,-0.699975,0.849042
0.200034,-0.799944,0.849018
0.200048,-0.899921,0.849012
0.200023,-0.900026,0.749055
0.20004,-0.800046,0.748937
0.2,-0.69995,0.748924
0.199955,-0.599944,0.748999
0.20006,-0.500067,0.749
0.300004,-0.499992,0.849033
0.300023,-0.600007,0.848977
0.300015,-0.69991,0.848972
0.299949,-0.80003,0.849002
0.299932,-0.899969,0.849018
0.299953,-0.900003,0.949054
0.300037,-0.79993,0.949039
0.300023,-0.699907,0.948996
0.300055,-0.600024,0.948951
0.300079,-0.499991,0.948987
0.300014,-0.399966,1.04894
0.29996,-0.499965,1.04899
0.300012,-0.599989,1.04906
0.300005,-0.699961,1.04904
0.300027,-0.799943,1.04895
0.300024,-0.900089,1.04903
0.299938,-0.800019,1.14893
0.30008,-0.70004,1.14897
0.299985,-0.599965,1.14897
0.299981,-0.500004,1.14908
0.300078,-0.399994,1.14899
0.299964,-0.300049,1.14906
0.299993,-0.200069,1.14893
0.299967,-0.099991,1.14907
0.300022,6.78982e-05,1.14905
0.299959,-0.200054,1.24903
0.300054,-0.300051,1.24896
0.300059,-0.399998,1.24902
0.300043,-0.500019,1.24897
0.299989,-0.600003,1.24907
0.300041,-0.699938,1.24904
0.300075,-0.800014,1.24896
0.300078,-0.599993,1.34901
0.300036,-0.499965,1.34897
0.300054,-0.40004,1.34896
0.299919,-2.18366e-05,1.34899
0.400017,-0.499964,1.34904
0.400014,-0.400073,1.34895
0.400006,-0.299965,1.34907
0.400048,-0.199982,1.34904
0.399996,-0.100017,1.34904
0.400037,4.66789e-05,1.34896
0.399989,-0.200016,1.24892
0.399931,-0.299999,1.24894
0.399973,-0.399964,1.24904
0.400002,-0.500035,1.24899
0.399916,-0.600022,1.24903
0.399968,-0.700015,1.24906
0.399924,-0.800053,1.14899
0.400008,-0.699971,1.14905
0.399967,-0.599953,1.14899
0.400032,-0.50007,1.14899
0.400017,-0.399977,1.14897
0.399975,-0.300057,1.14907
0.399941,-0.200014,1.14904
0.399969,-0.0999399,1.14901
0.4,8.60478e-05,1.14905
0.400084,-0.200028,1.04899
0.399995,-0.400055,1.04906
0.400076,-0.500002,1.04902
0.399986,-0.600007,1.04892
0.399929,-0.700038,1.04903
0.39995,-0.799914,1.04901
0.400033,-0.799917,0.948993
0.400075,-0.699986,0.948949
0.399983,-0.599947,0.948976
0.399911,-0.500006,0.949023
0.400089,-0.400026,0.949029
0.399987,-0.300006,0.948931
0.400058,-0.200006,0.948931
0.400085,-0.0999988,0.948965
0.399995,-1.58166e-05,0.949011
0.400043,-0.20007,0.848943
0.399984,-0.299975,0.849014
0.399983,-0.400073,0.849057
0.400008,-0.499949,0.84892
0.399932,-0.600057,0.849039
0.400014,-0.700014,0.848956
0.400052,-0.799977,0.848999
0.400001,-0.800087,0.749018
0.39994,-0.700048,0.749005
0.39999,-0.600047,0.749008
0.399992,-0.500019,0.74897
0.399983,-0.400067,0.749063
0.399995,-0.300076,0.748971
0.4,-0.200004,0.749067
0.400075,4.73197e-05,0.748964
0.500037,-0.200079,0.848985
0.499939,-0.300026,0.849032
0.500024,-0.400069,0.849002
0.499995,-0.49998,0.849088
0.499958,-0.599951,0.848968
0.500054,-0.699962,0.848998
0.500038,-0.700036,0.949058
0.500052,-0.599968,0.949053
0.499975,-0.500037,0.949065
0.499955,-0.400027,0.94896
0.500054,-0.300018,0.948972
0.500011,-0.200045,0.948957
0.49997,-0.100044,0.949025
0.49997,-6.62421e-05,0.94898
0.500059,-0.199951,1.04896
0.499949,-0.299933,1.04901
0.499917,-0.400045,1.049
0.500004,-0.500053,1.04892
0.499997,-0.599953,1.04895
0.500062,-0.700003,1.04903
0.500053,-0.700037,1.14905
0.500004,-0.6,1.14892
0.499977,-0.499964,1.14907
0.500054,-0.399916,1.149
0.500038,-0.299961,1.14907
0.500056,-0.199996,1.149
0.500084,-0.0999667,1.14904
0.499968,3.49368e-05,1.14901
0.500066,-0.200054,1.24902
0.499924,-0.299979,1.24899
0.500028,-0.400037,1.24906
0.499925,-0.500042,1.24902
0.499965,-0.599992,1.24891
0.49998,-0.300034,1.34898
0.500004,-0.19992,1.34904
0.500069,-0.0999586,1.34898
0.499981,-3.26996e-05,1.34906
0.599979,-0.200001,1.24901
0.599996,-0.299937,1.24906
0.600043,-0.399939,1.24905
0.600062,-0.500061,1.24902
0.60001,-0.600048,1.14896
0.600044,-0.499945,1.14899
0.599949,-0.400001,1.14894
0.599957,-0.299941,1.14901
0.600093,-0.199991,1.14903
0.599995,-0.100048,1.14893
0.600021,3.94816e-05,1.14905
0.599969,-0.199959,1.04907
0.600017,-0.29996,1.04905
0.600052,-0.399931,1.04896
0.600018,-0.49993,1.049
0.600036,-0.600066,1.04901
0.599941,-0.600061,0.948978
0.600045,-0.500003,0.948966
0.600057,-0.400001,0.949038
0.600055,-0.299991,0.948992
0.600027,-0.200053,0.849073
0.599956,-0.300032,0.848989
0.600011,-0.399962,0.848946
0.600046,-0.500044,0.849075
0.600076,-0.600006,0.848979
0.600041,-0.600024,0.748963
0.599978,-0.500008,0.748993
0.599978,-0.399985,0.749004
0.599968,-0.299985,0.749037
0.599972,-0.200058,0.748962
0.600022,-0.100071,0.748941
0.599986,5.40848e-05,0.748977
0.699924,-0.199972,0.849028
0.69999,-0.299912,0.84897
0.699994,-0.399952,0.84893
0.700028,-0.50001,0.849048
0.69999,-0.500011,0.948972
0.699948,-0.400007,0.948985
0.700001,-0.300008,0.948943
0.700001,-0.20007,0.948951
0.700042,-0.0999738,0.949011
0.700031,2.05721e-05,0.949081
0.699971,-0.199999,1.04896
0.699927,-0.300014,1.04903
0.700018,-0.399975,1.04892
0.699998,-0.300007,1.14894
0.700006,-0.200079,1.14897
0.700053,-0.100008,1.14901
0.700057,-6.6704e-05,1.14901
0.200013,-0.599959,0.848996
0.19994,-0.699994,0.84898
0.199985,-0.800068,0.849043
0.20007,-0.900015,0.849043
0.200046,-0.899997,0.949001
0.200054,-0.800063,0.948956
0.200082,-0.699979,0.949004
0.200013,-0.599928,0.94903
0.200068,-0.499981,1.04898
0.200023,-0.599962,1.04908
0.199976,-0.700049,1.04898
0.200043,-0.800014,1.04906
0.199988,-0.900019,1.04891
0.200011,-0.89996,1.14892
0.200032,-0.799971,1.14904
0.199965,-0.699953,1.14897
0.19993,-0.599937,1.14902
0.200048,-0.499941,1.14897
0.200021,-0.200064,1.24903
0.200037,-0.300005,1.249
0.200016,-0.399977,1.249
0.199937,-0.500044,1.24896
0.199992,-0.599987,1.24902
0.199946,-0.700007,1.24907
0.19996,-0.799945,1.24902
0.199923,-0.700041,1.34904
0.199971,-0.600023,1.34906
0.200057,-0.500044,1.34902
0.300033,-0.599974,1.34905
0.29997,-0.500029,1.34904
0.300028,-0.399997,1.34907
0.299997,3.38043e-05,1.34897
0.300072,-0.200024,1.24902
0.300042,-0.300052,1.24904
0.300009,-0.40002,1.24899
0.300059,-0.50006,1.24902
0.299916,-0.600015,1.249
0.299996,-0.700095,1.249
0.299966,-0.800032,1.24897
0.300007,-0.799968,1.14891
0.299918,-0.700041,1.14897
0.29996,-0.59995,1.14904
0.299929,-0.499975,1.14898
0.299971,-0.400021,1.14893
0.300066,-0.300003,1.14906
0.300047,-0.199935,1.14898
0.300014,-0.100062,1.14894
0.300067,-4.19979e-05,1.14896
0.299995,-0.400061,1.04901
0.29997,-0.499966,1.04893
0.299982,-0.599961,1.04893
0.30003,-0.700065,1.04907
0.299993,-0.799927,1.04904
0.300085,-0.899972,1.04898
0.299983,-0.900011,0.949039
0.30005,-0.800007,0.948929
0.299919,-0.700009,0.948987
0.300023,-0.599964,0.949041
0.299953,-0.499956,0.949042
0.300008,-0.499988,0.848964
0.299968,-0.600022,0.849017
0.299978,-0.700026,0.84904
0.299985,-0.800096,0.849004
0.300072,-0.900004,0.84898
0.299941,-0.900024,0.749068
0.299998,-0.800013,0.749053
0.300008,-0.700032,0.749056
0.300051,-0.59999,0.749078
0.300051,-0.499998,0.748934
0.299995,-0.400017,0.749014
0.300045,-1.38794e-05,0.749059
0.399975,-0.199956,0.849071
0.400065,-0.300043,0.849025
0.400003,-0.399952,0.849061
0.399985,-0.500029,0.84908
0.399985,-0.600022,0.848969
0.400036,-0.700002,0.848938
0.39995,-0.800082,0.849024
0.400008,-0.799961,0.948916
0.400056,-0.699977,0.948926
0.400023,-0.599973,0.949078
0.399973,-0.499995,0.949079
0.400003,-0.399932,0.948937
0.400091,-0.299967,0.94898
0.40001,-0.199981,0.948953
0.399943,-0.0999702,0.948946
0.399951,3.51901e-05,0.94895
0.400045,-0.200081,1.04902
0.39997,-0.300012,1.04892
0.400018,-0.400047,1.04899
0.400038,-0.500016,1.04898
0.400014,-0.600036,1.04895
0.400054,-0.700032,1.04897
0.39998,-0.79993,1.04897
0.400074,-0.799943,1.149
0.399988,-0.699991,1.14907
0.400018,-0.599938,1.14903
0.399924,-0.500037,1.14895
0.399978,-0.400009,1.14905
0.400053,-0.300066,1.14905
0.399927,-0.200061,1.149
0.400007,-0.0999148,1.14903
0.399934,-6.00283e-05,1.14904
0.399953,-0.20004,1.24908
0.400002,-0.300015,1.24896
0.399943,-0.399974,1.24899
0.399966,-0.49997,1.24908
0.400011,-0.599929,1.24905
0.400004,-0.699975,1.249
0.399991,-0.499914,1.34899
0.399941,-0.40002,1.34896
0.400048,-0.30008,1.34899
0.400094,-0.200033,1.34901
0.400071,-0.100035,1.34895
0.400004,3.14201e-05,1.34907
0.500001,-0.300051,1.34899
0.500044,-0.199952,1.34906
0.499978,-0.0999732,1.34906
0.49997,-5.86276e-05,1.34905
0.500001,-0.199953,1.24902
0.500087,-0.300007,1.24897
0.499905,-0.400012,1.24898
0.499964,-0.50005,1.249
0.499932,-0.600061,1.24899
0.500035,-0.700043,1.14902
0.50003,-0.599932,1.14898
0.500082,-0.500007,1.14898
0.500011,-0.400039,1.14898
0.500009,-0.300076,1.149
0.500008,-0.20008,1.14898
0.49993,-0.100067,1.14898
0.500068,6.66912e-05,1.149
0.499924,-0.200004,1.04903
0.49999,-0.300081,1.04896
0.499918,-0.400007,1.04901
0.499995,-0.499991,1.04903
0.50005,-0.600054,1.04906
0.500089,-0.699997,1.04904
0.500093,-0.700022,0.948972
0.500063,-0.600067,0.949003
0.500029,-0.499956,0.949064
0.499994,-0.400006,0.949007
0.499963,-0.300039,0.94907
0.500056,-0.199999,0.948925
0.5,-0.0999643,0.949065
0.500065,-3.55457e-05,0.948955
0.500003,-0.199996,0.848953
0.499958,-0.299975,0.848923
0.500025,-0.400071,0.849051
0.499975,-0.499991,0.84902
0.500087,-0.599962,0.848984
0.500076,-0.700044,0.849043
0.500083,-0.699966,0.749029
0.499968,-0.600035,0.749059
0.50009,-0.499986,0.749037
0.500027,-0.400057,0.748977
0.499966,-0.300033,0.748972
0.49995,-0.199973,0.749056
0.599945,-0.200044,0.848932
0.600077,-0.299963,0.848955
0.599993,-0.400074,0.848966
0.599975,-0.499981,0.848996
0.599961,-0.599944,0.848955
0.59999,-0.600015,0.949095
0.600089,-0.500032,0.948968
0.599973,-0.400062,0.948959
0.600066,-0.300028,0.949017
0.600042,-0.19997,0.948964
0.599976,-0.1,0.949009
0.599992,4.7722e-05,0.949066
0.599981,-0.200026,1.04901
0.600029,-0.299946,1.04899
0.600044,-0.399957,1.04894
0.59996,-0.500054,1.049
0.599989,-0.599947,1.04893
0.600036,-0.599972,1.14902
0.599977,-0.499923,1.14896
0.59991,-0.400011,1.14897
0.600046,-0.300026,1.14901
0.599947,-0.200034,1.14906
0.600069,-0.0999411,1.14898
0.600058,8.48722e-06,1.14906
0.600041,-0.199951,1.24906
0.599982,-0.299987,1.24894
0.600085,-0.399976,1.24904
0.599977,-0.499909,1.24898
0.700003,-0.299964,1.14902
0.700023,-0.199913,1.14898
0.700033,-0.0999507,1.14901
0.699942,-1.79623e-05,1.14905
0.69991,-0.200021,1.04904
0.700011,-0.299993,1.04894
0.699952,-0.400062,1.049
0.7,-0.499996,0.949064
0.699974,-0.400002,0.94903
0.699995,-0.300018,0.949049
0.700073,-0.200016,0.949042
0.70003,-0.0999918,0.949024
0.699989,2.76685e-07,0.948925
0.700048,-0.200035,0.849038
0.700017,-0.299955,0.849016
0.700048,-0.400035,0.849054
0.700091,-0.499963,0.849003
0.700037,-0.399975,0.748973
0.699976,-0.299964,0.748949
0.700036,-0.200025,0.749049
0.699978,-0.0999197,0.749011
0.70008,-3.21333e-05,0.749009
0.199966,-0.700066,1.34902
0.199962,-0.600055,1.34899
0.200069,-0.500011,1.34897
0.200045,-0.299962,1.24897
0.200018,-0.399963,1.24909
0.200047,-0.500006,1.249
0.199955,-0.600022,1.24901
0.200039,-0.700015,1.249
0.200013,-0.799912,1.24901
0.199917,-0.899998,1.14903
0.199918,-0.799992,1.14896
0.200004,-0.699997,1.14904
0.199991,-0.599997,1.14898
0.200049,-0.499925,1.14897
0.200051,-0.600002,1.04894
0.200069,-0.70004,1.04902
0.200055,-0.799981,1.04895
0.200045,-0.899931,1.04895
0.199993,-0.899937,0.949016
0.200003,-0.799997,0.949018
0.199952,-0.700015,0.949015
0.19997,-0.599959,0.949045
0.200049,-0.600026,0.849032
0.200001,-0.699996,0.848967
0.200015,-0.800096,0.849005
0.199986,-0.900004,0.848984
0.199931,-0.900038,0.749007
0.200047,-0.799966,0.749007
0.199916,-0.700012,0.748967
0.199961,-0.599972,0.749001
0.200058,-0.499963,0.748951
0.3,-0.50004,0.849046
0.29999,-0.599973,0.849004
0.30008,-0.700007,0.848976
0.299997,-0.800003,0.849024
0.300008,-0.900066,0.849032
0.299963,-0.900068,0.949051
0.299991,-0.799935,0.949042
0.300069,-0.700057,0.948974
0.299938,-0.599954,0.94902
0.300049,-0.500047,0.949042
0.300033,-0.400053,1.04903
0.300051,-0.499969,1.04893
0.299952,-0.600057,1.04905
0.300022,-0.700058,1.04897
0.299941,-0.800058,1.04896
0.299991,-0.899912,1.04897
0.300002,-0.800034,1.149
0.300058,-0.700024,1.14893
0.299964,-0.600023,1.14907
0.300001,-0.500035,1.14893
0.300071,-0.400038,1.14903
0.299975,-0.300003,1.14903
0.300072,-0.20001,1.14904
0.299976,-0.100033,1.14899
0.3,3.33573e-05,1.14897
0.30006,-0.200065,1.24904
0.299925,-0.299993,1.24897
0.299962,-0.4,1.24895
0.300005,-0.49994,1.24907
0.300085,-0.599977,1.24904
0.300019,-0.699992,1.24904
0.299935,-0.799931,1.24902
0.299988,-0.599953,1.34904
0.299996,-0.49998,1.34896
0.299972,-0.399999,1.34896
0.29995,-2.46232e-05,1.34902
0.399997,-0.499962,1.349
0.399962,-0.399928,1.34903
0.399929,-0.300013,1.34905
0.399979,-0.199934,1.34899
0.399973,-0.100019,1.34904
0.399924,-3.95541e-05,1.34904
0.399963,-0.19993,1.24896
0.400007,-0.299934,1.24905
0.39997,-0.40005,1.24902
0.399958,-0.499986,1.24898
0.399948,-0.600038,1.24902
0.400035,-0.700032,1.24908
0.399977,-0.799922,1.14895
0.399996,-0.699961,1.14892
0.399989,-0.599986,1.14905
0.400037,-0.499924,1.14903
0.399981,-0.400015,1.14902
0.399942,-0.299991,1.14892
0.40003,-0.199972,1.14894
0.400011,-0.0999907,1.14903
0.399992,-4.90611e-05,1.14907
0.399929,-0.200011,1.04898
0.400017,-0.399998,1.04897
0.40005,-0.499951,1.049
0.399959,-0.599947,1.04893
0.400061,-0.699957,1.04905
0.399924,-0.800013,1.04901
0.399991,-0.800067,0.949014
0.399982,-0.700048,0.948978
0.39997,-0.600016,0.949054
0.39996,-0.500086,0.948982
0.399995,-0.400001,0.949021
0.400063,-0.299987,0.948986
0.399911,-0.0999828,0.949013
0.400004,-7.03846e-05,0.948944
0.399987,-0.200066,0.848991
0.400081,-0.299995,0.849014
0.400023,-0.39998,0.848925
0.399948,-0.499947,0.849067
0.399976,-0.599961,0.849015
0.400069,-0.699956,0.849042
0.399934,-0.799955,0.848983
0.400012,-0.799952,0.748992
0.399978,-0.699981,0.748915
0.400059,-0.59997,0.749029
0.400027,-0.500013,0.74894
0.39997,-0.399934,0.749015
0.399974,-0.299945,0.749013
0.400046,-0.200066,0.748964
0.400058,-0.0999816,0.748932
0.400006,4.83627e-05,0.749007
0.500002,-0.200037,0.848968
0.500005,-0.29996,0.849068
0.499996,-0.400063,0.848996
0.500075,-0.499966,0.849043
0.499951,-0.600014,0.84893
0.500004,-0.700009,0.84906
0.499988,-0.69998,0.949019
0.499985,-0.600005,0.948996
0.499957,-0.499983,0.949023
0.50006,-0.400032,0.948946
0.500014,-0.300013,0.94895
0.499928,-0.200027,0.948978
0.499923,-0.100005,0.949038
0.500094,1.27506e-06,0.949016
0.500019,-0.199929,1.049
0.50009,-0.30001,1.04898
0.499936,-0.399995,1.04905
0.499944,-0.499961,1.04897
0.50002,-0.599916,1.04901
0.499925,-0.700004,1.04899
0.500022,-0.699957,1.14894
0.500052,-0.60007,1.14897
0.500058,-0.49997,1.14903
0.500009,-0.400017,1.14895
0.499953,-0.300063,1.14903
0.500022,-0.199913,1.14904
0.499913,-0.0999832,1.14904
0.500069,-1.43861e-05,1.14895
0.500074,-0.199959,1.24897
0.500066,-0.300011,1.24903
0.49997,-0.399983,1.24907
0.499929,-0.499953,1.24897
0.499956,-0.600017,1.24896
0.500002,-0.300003,1.34895
0.50001,-0.200035,1.34894
0.499977,-0.100039,1.34897
0.499985,2.56385e-05,1.34904
0.599953,-0.200071,1.24898
0.599973,-0.300013,1.24901
0.599949,-0.399978,1.24898
0.599929,-0.500064,1.24902
0.599986,-0.600033,1.14902
0.599974,-0.500015,1.14894
0.600058,-0.39997,1.14902
0.599997,-0.300069,1.14894
0.599984,-0.200049,1.14899
0.599985,-0.0999485,1.14899
0.600057,3.30145e-05,1.14896
0.599914,-0.199994,1.049
0.599936,-0.300007,1.04898
0.600092,-0.400003,1.04901
0.600006,-0.499975,1.04895
0.600059,-0.59994,1.04899
0.600071,-0.600068,0.949011
0.599962,-0.499994,0.949062
0.599982,-0.300094,0.949002
0.600009,-0.199986,0.94901
0.599989,-0.0999678,0.948912
0.600004,-1.69938e-05,0.949031
0.699966,-0.199969,1.04901
0.700051,-0.300075,1.04898
0.700031,-0.299954,1.14907
0.700071,-0.199998,1.149
0.700027,-0.100009,1.14899
0.19996,-0.600049,0.849055
0.200057,-0.699997,0.848926
0.199924,-0.799994,0.849029
0.199979,-0.899984,0.84892
0.199966,-0.90002,0.948977
0.199983,-0.799998,0.949073
0.199974,-0.700074,0.948951
0.199996,-0.60003,0.949026
0.199995,-0.599996,1.04903
0.19991,-0.69997,1.04899
0.200036,-0.800055,1.04904
0.200062,-0.89994,1.04899
0.200073,-0.900009,1.14906
0.199939,-0.800008,1.149
0.200036,-0.69999,1.14898
0.199993,-0.599964,1.14899
0.199955,-0.499965,1.14906
0.199976,-0.300026,1.24907
0.199976,-0.399993,1.24893
0.199979,-0.500049,1.24901
0.199919,-0.600028,1.249
0.200086,-0.699968,1.24898
0.199936,-0.800022,1.24897
0.199969,-0.700067,1.34903
0.200021,-0.599963,1.34907
0.200035,-0.500072,1.34906
0.299942,-0.600078,1.34902
0.300013,-0.500066,1.34899
0.300033,-0.400007,1.34893
0.300025,-4.10591e-05,1.34901
0.299982,-0.200015,1.24905
0.300038,-0.299978,1.24901
0.299953,-0.399992,1.24899
0.299954,-0.49995,1.24906
0.29993,-0.600015,1.24897
0.299989,-0.700059,1.24907
0.299935,-0.799947,1.24899
0.299962,-0.800013,1.14905
0.299996,-0.69991,1.14904
0.300001,-0.599937,1.14895
0.300062,-0.500023,1.14896
0.300011,-0.399942,1.14895
0.300062,-0.299977,1.149
0.299947,-0.19992,1.149
0.299949,-0.499992,1.04899
0.299934,-0.599983,1.04907
0.300023,-0.699984,1.04896
0.299921,-0.799988,1.04898
0.300058,-0.899946,1.04899
0.300037,-0.89998,0.949061
0.299995,-0.800038,0.948984
0.299986,-0.699992,0.949097
0.299938,-0.500045,0.948972
0.299987,-0.500009,0.848985
0.299991,-0.600047,0.84897
0.299992,-0.699954,0.849023
0.299951,-0.799999,0.848933
0.300056,-0.89993,0.849022
0.300007,-0.899971,0.748917
0.299964,-0.800014,0.748914
