-3.15274,55.8624,1.5,-nan,-nan,0
-3.15274,55.8617,1.5,-nan,-nan,0
-3.15274,55.8618,1.5,-nan,-nan,0
-3.15274,55.8619,1.5,-nan,-nan,0
-3.15274,55.862,1.5,-nan,-nan,0
-3.15274,55.8621,1.5,-nan,-nan,0
-3.15274,55.8622,1.5,-nan,-nan,0
-3.15274,55.8623,1.5,-nan,-nan,0
-3.15264,55.8624,1.5,-nan,-nan,0
-3.15264,55.8617,1.5,-nan,-nan,0
-3.15264,55.8618,1.5,-nan,-nan,0
-3.15264,55.8619,1.5,-nan,-nan,0
-3.15264,55.862,1.5,-nan,-nan,0
-3.15264,55.8621,1.5,-nan,-nan,0
-3.15264,55.8622,1.5,-nan,-nan,0
-3.15264,55.8623,1.5,-nan,-nan,0
-3.15254,55.8624,1.5,-nan,-nan,0
-3.15254,55.8617,1.5,-nan,-nan,0
-3.15254,55.8618,1.5,-nan,-nan,0
-3.15254,55.8619,1.5,-nan,-nan,0
-3.15254,55.862,1.5,-nan,-nan,0
-3.15254,55.8621,1.5,-nan,-nan,0
-3.15254,55.8622,1.5,-nan,-nan,0
-3.15254,55.8623,1.5,-nan,-nan,0
-3.15244,55.8624,1.5,-nan,-nan,0
-3.15244,55.8617,1.5,-nan,-nan,0
-3.15244,55.8618,1.5,-nan,-nan,0
-3.15244,55.8619,1.5,-nan,-nan,0
-3.15244,55.862,1.5,-nan,-nan,0
-3.15244,55.8621,1.5,-nan,-nan,0
-3.15244,55.8622,1.5,-nan,-nan,0
-3.15244,55.8623,1.5,-nan,-nan,0
-3.15234,55.8624,1.5,-nan,-nan,0
-3.15234,55.8617,1.5,-nan,-nan,0
-3.15234,55.8618,1.5,-nan,-nan,0
-3.15234,55.8619,1.5,-nan,-nan,0
-3.15234,55.862,1.5,-nan,-nan,0
-3.15234,55.8621,1.5,-nan,-nan,0
-3.15234,55.8622,1.5,-nan,-nan,0
-3.15234,55.8623,1.5,-nan,-nan,0
-3.15224,55.8624,1.5,-nan,-nan,0
-3.15224,55.8617,1.5,-nan,-nan,0
-3.15224,55.8618,1.5,-nan,-nan,0
-3.15224,55.8619,1.5,-nan,-nan,0
-3.15224,55.862,1.5,-nan,-nan,0
-3.15224,55.8621,1.5,-nan,-nan,0
-3.15224,55.8622,1.5,-nan,-nan,0
-3.15224,55.8623,1.5,-nan,-nan,0
-3.15214,55.8624,1.5,-nan,-nan,0
-3.15214,55.8617,1.5,-nan,-nan,0
-3.15214,55.8618,1.5,-nan,-nan,0
-3.15214,55.8619,1.5,-nan,-nan,0
-3.15214,55.862,1.5,-nan,-nan,0
-3.15214,55.8621,1.5,-nan,-nan,0
-3.15214,55.8622,1.5,-nan,-nan,0
-3.15214,55.8623,1.5,-nan,-nan,0
-3.15204,55.8624,1.5,-nan,-nan,0
-3.15204,55.8617,1.5,-nan,-nan,0
-3.15204,55.8618,1.5,-nan,-nan,0
-3.15204,55.8619,1.5,-nan,-nan,0
-3.15204,55.862,1.5,-nan,-nan,0
-3.15204,55.8621,1.5,-nan,-nan,0
-3.15204,55.8622,1.5,-nan,-nan,0
-3.15204,55.8623,1.5,-nan,-nan,0
-3.15194,55.8624,1.5,-nan,-nan,0
-3.15194,55.8617,1.5,-nan,-nan,0
-3.15194,55.8618,1.5,-nan,-nan,0
-3.15194,55.8619,1.5,-nan,-nan,0
-3.15194,55.862,1.5,-nan,-nan,0
-3.15194,55.8621,1.5,-nan,-nan,0
-3.15194,55.8622,1.5,-nan,-nan,0
-3.15194,55.8623,1.5,-nan,-nan,0
-3.15184,55.8624,1.5,-nan,-nan,0
-3.15184,55.8617,1.5,-nan,-nan,0
-3.15184,55.8618,1.5,-nan,-nan,0
-3.15184,55.8619,1.5,-nan,-nan,0
-3.15184,55.862,1.5,-nan,-nan,0
-3.15184,55.8621,1.5,-nan,-nan,0
-3.15184,55.8622,1.5,-nan,-nan,0
-3.15184,55.8623,1.5,-nan,-nan,0
-3.15174,55.8624,1.5,-nan,-nan,0
-3.15174,55.8617,1.5,-nan,-nan,0
-3.15174,55.8618,1.5,-nan,-nan,0
-3.15174,55.8619,1.5,-nan,-nan,0
-3.15174,55.862,1.5,-nan,-nan,0
-3.15174,55.8621,1.5,-nan,-nan,0
-3.15174,55.8622,1.5,-nan,-nan,0
-3.15174,55.8623,1.5,-nan,-nan,0
-3.15164,55.8624,1.5,-nan,-nan,0
-3.15164,55.8617,1.5,-nan,-nan,0
-3.15164,55.8618,1.5,-nan,-nan,0
-3.15164,55.8619,1.5,-nan,-nan,0
-3.15164,55.862,1.5,-nan,-nan,0
-3.15164,55.8621,1.5,-nan,-nan,0
-3.15164,55.8622,1.5,-nan,-nan,0
-3.15164,55.8623,1.5,-nan,-nan,0
-3.15154,55.8624,1.5,-nan,-nan,0
-3.15154,55.8617,1.5,-nan,-nan,0
-3.15154,55.8618,1.5,-nan,-nan,0
-3.15154,55.8619,1.5,-nan,-nan,0
-3.15154,55.862,1.5,-nan,-nan,0
-3.15154,55.8621,1.5,-nan,-nan,0
-3.15154,55.8622,1.5,-nan,-nan,0
-3.15154,55.8623,1.5,-nan,-nan,0
-3.15144,55.8624,4.5,-nan,-nan,0
-3.15144,55.8617,4.5,-nan,-nan,0
-3.15144,55.8618,4.5,-nan,-nan,0
-3.15144,55.8619,4.5,-nan,-nan,0
-3.15144,55.862,4.5,-nan,-nan,0
-3.15144,55.8621,4.5,-nan,-nan,0
-3.15144,55.8622,4.5,-nan,-nan,0
-3.15144,55.8623,4.5,-nan,-nan,0
-3.15334,55.8624,4.5,-nan,-nan,0
-3.15334,55.8617,4.5,-nan,-nan,0
-3.15334,55.8618,4.5,-nan,-nan,0
-3.15334,55.8619,4.5,-nan,-nan,0
-3.15334,55.862,4.5,0.420878,-0.907117,0
-3.15334,55.8621,4.5,0.297125,-0.954839,0
-3.15334,55.8622,4.5,0.254011,-0.967201,0
-3.15334,55.8623,4.5,-nan,-nan,0
-3.15324,55.8624,4.5,-nan,-nan,0
-3.15324,55.8617,4.5,-nan,-nan,0
-3.15324,55.8618,4.5,-nan,-nan,0
-3.15324,55.8619,4.5,-nan,-nan,0
-3.15324,55.862,4.5,-nan,-nan,0
-3.15324,55.8621,4.5,0.412363,-0.91102,0
-3.15324,55.8622,4.5,-nan,-nan,0
-3.15324,55.8623,4.5,-nan,-nan,0
-3.15314,55.8624,4.5,-nan,-nan,0
-3.15314,55.8617,4.5,-nan,-nan,0
-3.15314,55.8618,4.5,-nan,-nan,0
-3.15314,55.8619,4.5,-nan,-nan,0
-3.15314,55.862,4.5,-nan,-nan,0
-3.15314,55.8621,4.5,-nan,-nan,0
-3.15314,55.8622,4.5,-nan,-nan,0
-3.15314,55.8623,4.5,-nan,-nan,0
-3.15304,55.8624,4.5,-nan,-nan,0
-3.15304,55.8617,4.5,-nan,-nan,0
-3.15304,55.8618,4.5,-nan,-nan,0
-3.15304,55.8619,4.5,-nan,-nan,0
-3.15304,55.862,4.5,-nan,-nan,0
-3.15304,55.8621,4.5,-nan,-nan,0
-3.15304,55.8622,4.5,0.160226,-0.98708,0
-3.15304,55.8623,4.5,-nan,-nan,0
-3.15294,55.8624,4.5,-nan,-nan,0
-3.15294,55.8617,4.5,-nan,-nan,0
-3.15294,55.8618,4.5,-nan,-nan,0
-3.15294,55.8619,4.5,-nan,-nan,0
-3.15294,55.862,4.5,-nan,-nan,0
-3.15294,55.8621,4.5,-nan,-nan,0
-3.15294,55.8622,4.5,0.532158,-0.846645,0
-3.15294,55.8623,4.5,-nan,-nan,0
-3.15284,55.8624,4.5,-nan,-nan,0
-3.15284,55.8617,4.5,-nan,-nan,0
-3.15284,55.8618,4.5,-nan,-nan,0
-3.15284,55.8619,4.5,-nan,-nan,0
-3.15284,55.862,4.5,-nan,-nan,0
-3.15284,55.8621,4.5,-nan,-nan,0
-3.15284,55.8622,4.5,0.789941,-0.613183,0
-3.15284,55.8623,4.5,-nan,-nan,0
-3.15274,55.8624,4.5,-nan,-nan,0
-3.15274,55.8617,4.5,-nan,-nan,0
-3.15274,55.8618,4.5,-nan,-nan,0
-3.15274,55.8619,4.5,-nan,-nan,0
-3.15274,55.862,4.5,-nan,-nan,0
-3.15274,55.8621,4.5,-nan,-nan,0
-3.15274,55.8622,4.5,-nan,-nan,0
-3.15274,55.8623,4.5,-nan,-nan,0
-3.15264,55.8624,4.5,-nan,-nan,0
-3.15264,55.8617,4.5,-nan,-nan,0
-3.15264,55.8618,4.5,-nan,-nan,0
-3.15264,55.8619,4.5,-nan,-nan,0
-3.15264,55.862,4.5,-nan,-nan,0
-3.15264,55.8621,4.5,-nan,-nan,0
-3.15264,55.8622,4.5,-nan,-nan,0
-3.15264,55.8623,4.5,-nan,-nan,0
-3.15254,55.8624,4.5,-nan,-nan,0
-3.15254,55.8617,4.5,-nan,-nan,0
-3.15254,55.8618,4.5,-nan,-nan,0
-3.15254,55.8619,4.5,-nan,-nan,0
-3.15254,55.862,4.5,-nan,-nan,0
-3.15254,55.8621,4.5,-nan,-nan,0
-3.15254,55.8622,4.5,-nan,-nan,0
-3.15254,55.8623,4.5,-nan,-nan,0
-3.15244,55.8624,4.5,-nan,-nan,0
-3.15244,55.8617,4.5,-nan,-nan,0
-3.15244,55.8618,4.5,-nan,-nan,0
-3.15244,55.8619,4.5,-nan,-nan,0
-3.15244,55.862,4.5,-nan,-nan,0
-3.15244,55.8621,4.5,-nan,-nan,0
-3.15244,55.8622,4.5,-nan,-nan,0
-3.15244,55.8623,4.5,-nan,-nan,0
-3.15234,55.8624,4.5,-nan,-nan,0
-3.15234,55.8617,4.5,-nan,-nan,0
-3.15234,55.8618,4.5,-nan,-nan,0
-3.15234,55.8619,4.5,-nan,-nan,0
-3.15234,55.862,4.5,-nan,-nan,0
-3.15234,55.8621,4.5,-nan,-nan,0
-3.15234,55.8622,4.5,-nan,-nan,0
-3.15234,55.8623,4.5,-nan,-nan,0
-3.15224,55.8624,4.5,-nan,-nan,0
-3.15224,55.8617,4.5,-nan,-nan,0
-3.15224,55.8618,4.5,-nan,-nan,0
-3.15224,55.8619,4.5,-nan,-nan,0
-3.15224,55.862,4.5,-nan,-nan,0
-3.15224,55.8621,4.5,-nan,-nan,0
-3.15224,55.8622,4.5,-nan,-nan,0
-3.15224,55.8623,4.5,-nan,-nan,0
-3.15214,55.8624,4.5,-nan,-nan,0
-3.15214,55.8617,4.5,-nan,-nan,0
-3.15214,55.8618,4.5,-nan,-nan,0
-3.15214,55.8619,4.5,-nan,-nan,0
-3.15214,55.862,4.5,-nan,-nan,0
-3.15214,55.8621,4.5,-nan,-nan,0
-3.15214,55.8622,4.5,-nan,-nan,0
-3.15214,55.8623,4.5,-nan,-nan,0
-3.15204,55.8624,4.5,-nan,-nan,0
-3.15204,55.8617,4.5,-nan,-nan,0
-3.15204,55.8618,4.5,-nan,-nan,0
-3.15204,55.8619,4.5,-nan,-nan,0
-3.15204,55.862,4.5,-nan,-nan,0
-3.15204,55.8621,4.5,-nan,-nan,0
-3.15204,55.8622,4.5,-nan,-nan,0
-3.15204,55.8623,4.5,-nan,-nan,0
-3.15194,55.8624,4.5,-nan,-nan,0
-3.15194,55.8617,4.5,-nan,-nan,0
-3.15194,55.8618,4.5,-nan,-nan,0
-3.15194,55.8619,4.5,-nan,-nan,0
-3.15194,55.862,4.5,-nan,-nan,0
-3.15194,55.8621,4.5,-nan,-nan,0
-3.15194,55.8622,4.5,-nan,-nan,0
-3.15194,55.8623,4.5,-nan,-nan,0
-3.15184,55.8624,4.5,-nan,-nan,0
-3.15184,55.8617,4.5,-nan,-nan,0
-3.15184,55.8618,4.5,-nan,-nan,0
-3.15184,55.8619,4.5,-nan,-nan,0
-3.15184,55.862,4.5,-nan,-nan,0
-3.15184,55.8621,4.5,-nan,-nan,0
-3.15184,55.8622,4.5,-nan,-nan,0
-3.15184,55.8623,4.5,-nan,-nan,0
-3.15174,55.8624,4.5,-nan,-nan,0
-3.15174,55.8617,4.5,-nan,-nan,0
-3.15174,55.8618,4.5,-nan,-nan,0
-3.15174,55.8619,4.5,-nan,-nan,0
-3.15174,55.862,4.5,-nan,-nan,0
-3.15174,55.8621,4.5,-nan,-nan,0
-3.15174,55.8622,4.5,-nan,-nan,0
-3.15174,55.8623,4.5,-nan,-nan,0
-3.15164,55.8624,4.5,-nan,-nan,0
-3.15164,55.8617,4.5,-nan,-nan,0
-3.15164,55.8618,4.5,-nan,-nan,0
-3.15164,55.8619,4.5,-nan,-nan,0
-3.15164,55.862,4.5,-nan,-nan,0
-3.15164,55.8621,4.5,-nan,-nan,0
-3.15164,55.8622,4.5,-nan,-nan,0
-3.15164,55.8623,4.5,-nan,-nan,0
-3.15154,55.8624,4.5,-nan,-nan,0
-3.15154,55.8617,4.5,-nan,-nan,0
-3.15154,55.8618,4.5,-nan,-nan,0
-3.15154,55.8619,4.5,-nan,-nan,0
-3.15154,55.862,4.5,-nan,-nan,0
-3.15154,55.8621,4.5,-nan,-nan,0
-3.15154,55.8622,4.5,-nan,-nan,0
-3.15154,55.8623,4.5,-nan,-nan,0
-3.15144,55.8624,7.5,-nan,-nan,0
-3.15144,55.8617,7.5,-nan,-nan,0
-3.15144,55.8618,7.5,-nan,-nan,0
-3.15144,55.8619,7.5,-nan,-nan,0
-3.15144,55.862,7.5,-nan,-nan,0
-3.15144,55.8621,7.5,-nan,-nan,0
-3.15144,55.8622,7.5,-nan,-nan,0
-3.15144,55.8623,7.5,-nan,-nan,0
-3.15334,55.8624,7.5,-nan,-nan,0
-3.15334,55.8617,7.5,-nan,-nan,0
-3.15334,55.8618,7.5,-nan,-nan,0
-3.15334,55.8619,7.5,-nan,-nan,0
-3.15334,55.862,7.5,0.420878,-0.907117,0
-3.15334,55.8621,7.5,0.410938,-0.911663,0
-3.15334,55.8622,7.5,-nan,-nan,0
-3.15334,55.8623,7.5,-nan,-nan,0
-3.15324,55.8624,7.5,-nan,-nan,0
-3.15324,55.8617,7.5,-nan,-nan,0
-3.15324,55.8618,7.5,-nan,-nan,0
-3.15324,55.8619,7.5,-nan,-nan,0
-3.15324,55.862,7.5,-nan,-nan,0
-3.15324,55.8621,7.5,0.352699,-0.935737,0
-3.15324,55.8622,7.5,-nan,-nan,0
-3.15324,55.8623,7.5,-nan,-nan,0
-3.15314,55.8624,7.5,-nan,-nan,0
-3.15314,55.8617,7.5,-nan,-nan,0
-3.15314,55.8618,7.5,-nan,-nan,0
-3.15314,55.8619,7.5,-nan,-nan,0
-3.15314,55.862,7.5,-nan,-nan,0
-3.15314,55.8621,7.5,-nan,-nan,0
-3.15314,55.8622,7.5,-nan,-nan,0
-3.15314,55.8623,7.5,-nan,-nan,0
-3.15304,55.8624,7.5,-nan,-nan,0
-3.15304,55.8617,7.5,-nan,-nan,0
-3.15304,55.8618,7.5,-nan,-nan,0
-3.15304,55.8619,7.5,-nan,-nan,0
-3.15304,55.862,7.5,-nan,-nan,0
-3.15304,55.8621,7.5,-nan,-nan,0
-3.15304,55.8622,7.5,-nan,-nan,0
-3.15304,55.8623,7.5,-nan,-nan,0
-3.15294,55.8624,7.5,-nan,-nan,0
-3.15294,55.8617,7.5,-nan,-nan,0
-3.15294,55.8618,7.5,-nan,-nan,0
-3.15294,55.8619,7.5,-nan,-nan,0
-3.15294,55.862,7.5,-nan,-nan,0
-3.15294,55.8621,7.5,-nan,-nan,0
-3.15294,55.8622,7.5,0.448617,-0.893724,0
-3.15294,55.8623,7.5,-nan,-nan,0
-3.15284,55.8624,7.5,-nan,-nan,0
-3.15284,55.8617,7.5,-nan,-nan,0
-3.15284,55.8618,7.5,-nan,-nan,0
-3.15284,55.8619,7.5,-nan,-nan,0
-3.15284,55.862,7.5,-nan,-nan,0
-3.15284,55.8621,7.5,-nan,-nan,0
-3.15284,55.8622,7.5,0.548585,-0.836095,0
-3.15284,55.8623,7.5,0.459321,-0.88827,0
-3.15274,55.8624,7.5,-nan,-nan,0
-3.15274,55.8617,7.5,-nan,-nan,0
-3.15274,55.8618,7.5,-nan,-nan,0
-3.15274,55.8619,7.5,-nan,-nan,0
-3.15274,55.862,7.5,-nan,-nan,0
-3.15274,55.8621,7.5,-nan,-nan,0
-3.15274,55.8622,7.5,-nan,-nan,0
-3.15274,55.8623,7.5,-nan,-nan,0
-3.15264,55.8624,7.5,-nan,-nan,0
-3.15264,55.8617,7.5,-nan,-nan,0
-3.15264,55.8618,7.5,-nan,-nan,0
-3.15264,55.8619,7.5,-nan,-nan,0
-3.15264,55.862,7.5,-nan,-nan,0
-3.15264,55.8621,7.5,-nan,-nan,0
-3.15264,55.8622,7.5,0.569165,-0.822223,0
-3.15264,55.8623,7.5,-nan,-nan,0
-3.15254,55.8624,7.5,-nan,-nan,0
-3.15254,55.8617,7.5,-nan,-nan,0
-3.15254,55.8618,7.5,-nan,-nan,0
-3.15254,55.8619,7.5,-nan,-nan,0
-3.15254,55.862,7.5,-nan,-nan,0
-3.15254,55.8621,7.5,-nan,-nan,0
-3.15254,55.8622,7.5,0.528809,-0.848741,0
-3.15254,55.8623,7.5,-nan,-nan,0
-3.15244,55.8624,7.5,-nan,-nan,0
-3.15244,55.8617,7.5,-nan,-nan,0
-3.15244,55.8618,7.5,-nan,-nan,0
-3.15244,55.8619,7.5,-nan,-nan,0
-3.15244,55.862,7.5,-nan,-nan,0
-3.15244,55.8621,7.5,-nan,-nan,0
-3.15244,55.8622,7.5,-nan,-nan,0
-3.15244,55.8623,7.5,-nan,-nan,0
-3.15234,55.8624,7.5,-nan,-nan,0
-3.15234,55.8617,7.5,-nan,-nan,0
-3.15234,55.8618,7.5,-nan,-nan,0
-3.15234,55.8619,7.5,-nan,-nan,0
-3.15234,55.862,7.5,-nan,-nan,0
-3.15234,55.8621,7.5,-nan,-nan,0
-3.15234,55.8622,7.5,-nan,-nan,0
-3.15234,55.8623,7.5,-nan,-nan,0
-3.15224,55.8624,7.5,-nan,-nan,0
-3.15224,55.8617,7.5,-nan,-nan,0
-3.15224,55.8618,7.5,-nan,-nan,0
-3.15224,55.8619,7.5,-nan,-nan,0
-3.15224,55.862,7.5,-nan,-nan,0
-3.15224,55.8621,7.5,-nan,-nan,0
-3.15224,55.8622,7.5,-nan,-nan,0
-3.15224,55.8623,7.5,-nan,-nan,0
-3.15214,55.8624,7.5,-nan,-nan,0
-3.15214,55.8617,7.5,-nan,-nan,0
-3.15214,55.8618,7.5,-nan,-nan,0
-3.15214,55.8619,7.5,-nan,-nan,0
-3.15214,55.862,7.5,-nan,-nan,0
-3.15214,55.8621,7.5,-nan,-nan,0
-3.15214,55.8622,7.5,-nan,-nan,0
-3.15214,55.8623,7.5,-nan,-nan,0
-3.15204,55.8624,7.5,-nan,-nan,0
-3.15204,55.8617,7.5,-nan,-nan,0
-3.15204,55.8618,7.5,-nan,-nan,0
-3.15204,55.8619,7.5,-nan,-nan,0
-3.15204,55.862,7.5,-nan,-nan,0
-3.15204,55.8621,7.5,-nan,-nan,0
-3.15204,55.8622,7.5,-nan,-nan,0
-3.15204,55.8623,7.5,-nan,-nan,0
-3.15194,55.8624,7.5,-nan,-nan,0
-3.15194,55.8617,7.5,-nan,-nan,0
-3.15194,55.8618,7.5,-nan,-nan,0
-3.15194,55.8619,7.5,-nan,-nan,0
-3.15194,55.862,7.5,-nan,-nan,0
-3.15194,55.8621,7.5,-nan,-nan,0
-3.15194,55.8622,7.5,-nan,-nan,0
-3.15194,55.8623,7.5,-nan,-nan,0
-3.15184,55.8624,7.5,-nan,-nan,0
-3.15184,55.8617,7.5,-nan,-nan,0
-3.15184,55.8618,7.5,-nan,-nan,0
-3.15184,55.8619,7.5,-nan,-nan,0
-3.15184,55.862,7.5,-nan,-nan,0
-3.15184,55.8621,7.5,-nan,-nan,0
-3.15184,55.8622,7.5,-nan,-nan,0
-3.15184,55.8623,7.5,-nan,-nan,0
-3.15174,55.8624,7.5,-nan,-nan,0
-3.15174,55.8617,7.5,-nan,-nan,0
-3.15174,55.8618,7.5,-nan,-nan,0
-3.15174,55.8619,7.5,-nan,-nan,0
-3.15174,55.862,7.5,-nan,-nan,0
-3.15174,55.8621,7.5,-nan,-nan,0
-3.15174,55.8622,7.5,-nan,-nan,0
-3.15174,55.8623,7.5,-nan,-nan,0
-3.15164,55.8624,7.5,-nan,-nan,0
-3.15164,55.8617,7.5,-nan,-nan,0
-3.15164,55.8618,7.5,-nan,-nan,0
-3.15164,55.8619,7.5,-nan,-nan,0
-3.15164,55.862,7.5,-nan,-nan,0
-3.15164,55.8621,7.5,-nan,-nan,0
-3.15164,55.8622,7.5,-nan,-nan,0
-3.15164,55.8623,7.5,-nan,-nan,0
-3.15154,55.8624,7.5,-nan,-nan,0
-3.15154,55.8617,7.5,-nan,-nan,0
-3.15154,55.8618,7.5,-nan,-nan,0
-3.15154,55.8619,7.5,-nan,-nan,0
-3.15154,55.862,7.5,-nan,-nan,0
-3.15154,55.8621,7.5,-nan,-nan,0
-3.15154,55.8622,7.5,-nan,-nan,0
-3.15154,55.8623,7.5,-nan,-nan,0
-3.15144,55.8624,10.5,-nan,-nan,0
-3.15144,55.8617,10.5,-nan,-nan,0
-3.15144,55.8618,10.5,-nan,-nan,0
-3.15144,55.8619,10.5,-nan,-nan,0
-3.15144,55.862,10.5,-nan,-nan,0
-3.15144,55.8621,10.5,-nan,-nan,0
-3.15144,55.8622,10.5,-nan,-nan,0
-3.15144,55.8623,10.5,-nan,-nan,0
-3.15334,55.8624,10.5,-nan,-nan,0
-3.15334,55.8617,10.5,-nan,-nan,0
-3.15334,55.8618,10.5,-nan,-nan,0
-3.15334,55.8619,10.5,-nan,-nan,0
-3.15334,55.862,10.5,-nan,-nan,0
-3.15334,55.8621,10.5,-nan,-nan,0
-3.15334,55.8622,10.5,-nan,-nan,0
-3.15334,55.8623,10.5,-nan,-nan,0
-3.15324,55.8624,10.5,-nan,-nan,0
-3.15324,55.8617,10.5,-nan,-nan,0
-3.15324,55.8618,10.5,-nan,-nan,0
-3.15324,55.8619,10.5,-nan,-nan,0
-3.15324,55.862,10.5,-nan,-nan,0
-3.15324,55.8621,10.5,-nan,-nan,0
-3.15324,55.8622,10.5,-nan,-nan,0
-3.15324,55.8623,10.5,-nan,-nan,0
-3.15314,55.8624,10.5,-nan,-nan,0
-3.15314,55.8617,10.5,-0.1554,-0.987852,0
-3.15314,55.8618,10.5,-nan,-nan,0
-3.15314,55.8619,10.5,-nan,-nan,0
-3.15314,55.862,10.5,-nan,-nan,0
-3.15314,55.8621,10.5,-nan,-nan,0
-3.15314,55.8622,10.5,-nan,-nan,0
-3.15314,55.8623,10.5,-nan,-nan,0
-3.15304,55.8624,10.5,-nan,-nan,0
-3.15304,55.8617,10.5,-nan,-nan,0
-3.15304,55.8618,10.5,-nan,-nan,0
-3.15304,55.8619,10.5,-nan,-nan,0
-3.15304,55.862,10.5,-nan,-nan,0
-3.15304,55.8621,10.5,-nan,-nan,0
-3.15304,55.8622,10.5,-nan,-nan,0
-3.15304,55.8623,10.5,-nan,-nan,0
-3.15294,55.8624,10.5,-nan,-nan,0
-3.15294,55.8617,10.5,-nan,-nan,0
-3.15294,55.8618,10.5,-nan,-nan,0
-3.15294,55.8619,10.5,-nan,-nan,0
-3.15294,55.862,10.5,-nan,-nan,0
-3.15294,55.8621,10.5,-nan,-nan,0
-3.15294,55.8622,10.5,-nan,-nan,0
-3.15294,55.8623,10.5,-nan,-nan,0
-3.15284,55.8624,10.5,-nan,-nan,0
-3.15284,55.8617,10.5,-nan,-nan,0
-3.15284,55.8618,10.5,-nan,-nan,0
-3.15284,55.8619,10.5,-nan,-nan,0
-3.15284,55.862,10.5,-nan,-nan,0
-3.15284,55.8621,10.5,-nan,-nan,0
-3.15284,55.8622,10.5,-nan,-nan,0
-3.15284,55.8623,10.5,-nan,-nan,0
-3.15274,55.8624,10.5,-nan,-nan,0
-3.15274,55.8617,10.5,-nan,-nan,0
-3.15274,55.8618,10.5,-nan,-nan,0
-3.15274,55.8619,10.5,-nan,-nan,0
-3.15274,55.862,10.5,-nan,-nan,0
-3.15274,55.8621,10.5,-nan,-nan,0
-3.15274,55.8622,10.5,0.521186,-0.853443,0
-3.15274,55.8623,10.5,-nan,-nan,0
-3.15264,55.8624,10.5,-nan,-nan,0
-3.15264,55.8617,10.5,-nan,-nan,0
-3.15264,55.8618,10.5,-nan,-nan,0
-3.15264,55.8619,10.5,-nan,-nan,0
-3.15264,55.862,10.5,-nan,-nan,0
-3.15264,55.8621,10.5,0.370597,-0.928794,0
-3.15264,55.8622,10.5,0.360713,-0.932677,0
-3.15264,55.8623,10.5,0.554409,-0.832244,0
-3.15254,55.8624,10.5,-nan,-nan,0
-3.15254,55.8617,10.5,-nan,-nan,0
-3.15254,55.8618,10.5,-nan,-nan,0
-3.15254,55.8619,10.5,-nan,-nan,0
